industry_code,industry_name,indivs,pacs,total,last_updated,cycle,cid
K01,Lawyers/Law Firms,7150,6000,13150,03/20/2023,2022,N00005883
W06,Retired,12950,0,12950,03/20/2023,2022,N00005883
E01,Oil & Gas,7700,5000,12700,03/20/2023,2022,N00005883
H04,Pharmaceuticals/Health Products,500,11000,11500,03/20/2023,2022,N00005883
H01,Health Professionals,1850,7000,8850,03/20/2023,2022,N00005883
N03,Retail Sales,1000,6000,7000,03/20/2023,2022,N00005883
P04,Public Sector Unions,0,43500,43500,03/20/2023,2022,N00033316
H01,Health Professionals,34271,9000,43271,03/20/2023,2022,N00033316
P01,Building Trade Unions,0,37500,37500,03/20/2023,2022,N00033316
K01,Lawyers/Law Firms,26896,9000,35896,03/20/2023,2022,N00033316
W06,Retired,32095,0,32095,03/20/2023,2022,N00033316
P02,Industrial Unions,0,27500,27500,03/20/2023,2022,N00033316
F07,Securities & Investment,25050,0,25050,03/20/2023,2022,N00033316
F10,Real Estate,9836,13000,22836,03/20/2023,2022,N00033316
P03,Transportation Unions,0,20500,20500,03/20/2023,2022,N00033316
A01,Crop Production & Basic Processing,175,18000,18175,03/20/2023,2022,N00033316
A09,Food Processing & Sales,0,10500,10500,03/20/2023,2022,N00009920
A01,Crop Production & Basic Processing,0,6000,6000,03/20/2023,2022,N00009920
D01,Defense Aerospace,0,5000,5000,03/20/2023,2022,N00009920
K01,Lawyers/Law Firms,0,5000,5000,03/20/2023,2022,N00009920
F10,Real Estate,0,4500,4500,03/20/2023,2022,N00009920
N08,Lodging/Tourism,0,2500,2500,03/20/2023,2022,N00009920
M01,Air Transport,0,2000,2000,03/20/2023,2022,N00009920
E08,Electric Utilities,0,1000,1000,03/20/2023,2022,N00009920
F09,Insurance,19175,224000,243175,03/20/2023,2022,N00030622
H01,Health Professionals,54695,166500,221195,03/20/2023,2022,N00030622
F07,Securities & Investment,34150,128000,162150,03/20/2023,2022,N00030622
H04,Pharmaceuticals/Health Products,26825,121000,147825,03/20/2023,2022,N00030622
H03,Health Services/HMOs,26650,81500,108150,03/20/2023,2022,N00030622
K01,Lawyers/Law Firms,26920,55250,82170,03/20/2023,2022,N00030622
H02,Hospitals/Nursing Homes,16250,62000,78250,03/20/2023,2022,N00030622
F03,Commercial Banks,1500,63500,65000,03/20/2023,2022,N00030622
E01,Oil & Gas,12100,47750,59850,03/20/2023,2022,N00030622
F10,Real Estate,4850,50500,55350,03/20/2023,2022,N00030622
K01,Lawyers/Law Firms,275566,36500,312066,03/20/2023,2022,N00000939
F10,Real Estate,144345,15500,159845,03/20/2023,2022,N00000939
W06,Retired,147799,0,147799,03/20/2023,2022,N00000939
B02,TV/Movies/Music,72031,72500,144531,03/20/2023,2022,N00000939
F07,Securities & Investment,97958,3500,101458,03/20/2023,2022,N00000939
K02,Lobbyists,57250,500,57750,03/20/2023,2022,N00000939
Q05,Pro-Israel,40808,16400,57208,03/20/2023,2022,N00000939
N05,Business Services,50059,1000,51059,03/20/2023,2022,N00000939
W04,Education,48763,0,48763,03/20/2023,2022,N00000939
P04,Public Sector Unions,0,44000,44000,03/20/2023,2022,N00000939
F09,Insurance,9050,138500,147550,03/20/2023,2022,N00024870
F10,Real Estate,21355,64500,85855,03/20/2023,2022,N00024870
F07,Securities & Investment,23750,59500,83250,03/20/2023,2022,N00024870
K02,Lobbyists,76600,0,76600,03/20/2023,2022,N00024870
K01,Lawyers/Law Firms,59450,16250,75700,03/20/2023,2022,N00024870
H01,Health Professionals,11779,57500,69279,03/20/2023,2022,N00024870
H04,Pharmaceuticals/Health Products,500,52500,53000,03/20/2023,2022,N00024870
H03,Health Services/HMOs,1025,42500,43525,03/20/2023,2022,N00024870
P04,Public Sector Unions,0,43000,43000,03/20/2023,2022,N00024870
P05,Misc Unions,0,42400,42400,03/20/2023,2022,N00024870
F07,Securities & Investment,300735,75000,375735,03/20/2023,2022,N00000078
F10,Real Estate,129961,67000,196961,03/20/2023,2022,N00000078
W06,Retired,184811,0,184811,03/20/2023,2022,N00000078
K01,Lawyers/Law Firms,128260,35750,164010,03/20/2023,2022,N00000078
F09,Insurance,15550,102000,117550,03/20/2023,2022,N00000078
P04,Public Sector Unions,0,98100,98100,03/20/2023,2022,N00000078
Q03,Leadership PACs,0,70501,70501,03/20/2023,2022,N00000078
F03,Commercial Banks,6750,60500,67250,03/20/2023,2022,N00000078
Q05,Pro-Israel,47403,17900,65303,03/20/2023,2022,N00000078
N05,Business Services,59385,2500,61885,03/20/2023,2022,N00000078
Q01,Republican/Conservative,875540,27250,902790,03/20/2023,2022,N00034120
W06,Retired,228500,0,228500,03/20/2023,2022,N00034120
F10,Real Estate,78094,3000,81094,03/20/2023,2022,N00034120
F07,Securities & Investment,73895,0,73895,03/20/2023,2022,N00034120
Q03,Leadership PACs,0,70909,70909,03/20/2023,2022,N00034120
Q05,Pro-Israel,48350,2000,50350,03/20/2023,2022,N00034120
W02,Non-Profit Institutions,30271,0,30271,03/20/2023,2022,N00034120
Q13,Gun Rights,17463,8000,25463,03/20/2023,2022,N00034120
Q16,Candidate Committees,0,21000,21000,03/20/2023,2022,N00034120
F09,Insurance,14300,6000,20300,03/20/2023,2022,N00034120
W06,Retired,451233,0,451233,03/20/2023,2022,N00033101
F07,Securities & Investment,202015,83500,285515,03/20/2023,2022,N00033101
F10,Real Estate,162625,74500,237125,03/20/2023,2022,N00033101
K01,Lawyers/Law Firms,214511,20500,235011,03/20/2023,2022,N00033101
F09,Insurance,49894,166000,215894,03/20/2023,2022,N00033101
H01,Health Professionals,72086,82500,154586,03/20/2023,2022,N00033101
H04,Pharmaceuticals/Health Products,42402,110000,152402,03/20/2023,2022,N00033101
Q02,Democratic/Liberal,110920,34300,145220,03/20/2023,2022,N00033101
Q05,Pro-Israel,86335,35200,121535,03/20/2023,2022,N00033101
N03,Retail Sales,8185,50500,58685,03/20/2023,2022,N00033101
W06,Retired,831417,0,831417,03/20/2023,2022,N00044362
E01,Oil & Gas,299295,120000,419295,03/20/2023,2022,N00044362
Q01,Republican/Conservative,298702,38900,337602,03/20/2023,2022,N00044362
F07,Securities & Investment,272081,0,272081,03/20/2023,2022,N00044362
F10,Real Estate,263499,7500,270999,03/20/2023,2022,N00044362
Q03,Leadership PACs,0,201864,201864,03/20/2023,2022,N00044362
K01,Lawyers/Law Firms,99701,14000,113701,03/20/2023,2022,N00044362
N03,Retail Sales,39271,15000,54271,03/20/2023,2022,N00044362
H01,Health Professionals,42576,11000,53576,03/20/2023,2022,N00044362
Q05,Pro-Israel,37981,7500,45481,03/20/2023,2022,N00044362
Q05,Pro-Israel,409055,17400,426455,03/20/2023,2022,N00049652
W06,Retired,105775,0,105775,03/20/2023,2022,N00049652
Q03,Leadership PACs,0,51500,51500,03/20/2023,2022,N00049652
W04,Education,37835,0,37835,03/20/2023,2022,N00049652
Q02,Democratic/Liberal,4850,22759,27609,03/20/2023,2022,N00049652
H01,Health Professionals,16599,9500,26099,03/20/2023,2022,N00049652
F10,Real Estate,15245,7500,22745,03/20/2023,2022,N00049652
Q16,Candidate Committees,0,21779,21779,03/20/2023,2022,N00049652
W03,Civil Servants/Public Officials,18630,0,18630,03/20/2023,2022,N00049652
W02,Non-Profit Institutions,17325,1000,18325,03/20/2023,2022,N00049652
E01,Oil & Gas,50250,167000,217250,03/20/2023,2022,N00042868
Q03,Leadership PACs,0,115200,115200,03/20/2023,2022,N00042868
H01,Health Professionals,6400,108000,114400,03/20/2023,2022,N00042868
A01,Crop Production & Basic Processing,26700,54000,80700,03/20/2023,2022,N00042868
E08,Electric Utilities,250,78000,78250,03/20/2023,2022,N00042868
F09,Insurance,7250,66000,73250,03/20/2023,2022,N00042868
F10,Real Estate,32950,38500,71450,03/20/2023,2022,N00042868
W06,Retired,66225,0,66225,03/20/2023,2022,N00042868
K02,Lobbyists,58850,6000,64850,03/20/2023,2022,N00042868
M02,Automotive,29650,31000,60650,03/20/2023,2022,N00042868
P04,Public Sector Unions,0,31500,31500,03/20/2023,2022,N00034068
P03,Transportation Unions,0,26500,26500,03/20/2023,2022,N00034068
F10,Real Estate,8170,15500,23670,03/20/2023,2022,N00034068
A01,Crop Production & Basic Processing,0,19500,19500,03/20/2023,2022,N00034068
P01,Building Trade Unions,0,16000,16000,03/20/2023,2022,N00034068
P05,Misc Unions,0,11500,11500,03/20/2023,2022,N00034068
M02,Automotive,1850,9500,11350,03/20/2023,2022,N00034068
E08,Electric Utilities,0,11000,11000,03/20/2023,2022,N00034068
H01,Health Professionals,4900,6000,10900,03/20/2023,2022,N00034068
F03,Commercial Banks,0,10000,10000,03/20/2023,2022,N00034068
W06,Retired,395122,0,395122,03/20/2023,2022,N00049068
Q03,Leadership PACs,18300,155101,173401,03/20/2023,2022,N00049068
H01,Health Professionals,85637,60500,146137,03/20/2023,2022,N00049068
W04,Education,135065,0,135065,03/20/2023,2022,N00049068
Q02,Democratic/Liberal,56005,75667,131672,03/20/2023,2022,N00049068
Q08,Women's Issues,108242,16000,124242,03/20/2023,2022,N00049068
F07,Securities & Investment,105540,0,105540,03/20/2023,2022,N00049068
K01,Lawyers/Law Firms,94386,0,94386,03/20/2023,2022,N00049068
Q16,Candidate Committees,0,62418,62418,03/20/2023,2022,N00049068
Q11,Environment,49366,10505,59871,03/20/2023,2022,N00049068
Q01,Republican/Conservative,355942,12100,368042,03/20/2023,2022,N00029788
Q03,Leadership PACs,0,329000,329000,03/20/2023,2022,N00029788
W06,Retired,194189,0,194189,03/20/2023,2022,N00029788
E01,Oil & Gas,36626,115500,152126,03/20/2023,2022,N00029788
F07,Securities & Investment,120793,15900,136693,03/20/2023,2022,N00029788
K01,Lawyers/Law Firms,43862,22500,66362,03/20/2023,2022,N00029788
K02,Lobbyists,60450,0,60450,03/20/2023,2022,N00029788
F10,Real Estate,30320,27000,57320,03/20/2023,2022,N00029788
A06,Livestock,43445,5000,48445,03/20/2023,2022,N00029788
E08,Electric Utilities,3668,33500,37168,03/20/2023,2022,N00029788
W06,Retired,901576,0,901576,03/20/2023,2022,N00037039
F07,Securities & Investment,428476,27000,455476,03/20/2023,2022,N00037039
Q03,Leadership PACs,49385,361050,410435,03/20/2023,2022,N00037039
Q02,Democratic/Liberal,324925,73586,398511,03/20/2023,2022,N00037039
K01,Lawyers/Law Firms,261632,30468,292100,03/20/2023,2022,N00037039
H01,Health Professionals,109588,127500,237088,03/20/2023,2022,N00037039
F10,Real Estate,181057,34300,215357,03/20/2023,2022,N00037039
W04,Education,187286,0,187286,03/20/2023,2022,N00037039
Q08,Women's Issues,128193,32500,160693,03/20/2023,2022,N00037039
Q16,Candidate Committees,0,136349,136349,03/20/2023,2022,N00037039
W06,Retired,67030,0,67030,03/20/2023,2022,N00033539
E01,Oil & Gas,17100,47500,64600,03/20/2023,2022,N00033539
Q03,Leadership PACs,0,51400,51400,03/20/2023,2022,N00033539
Q01,Republican/Conservative,32225,15000,47225,03/20/2023,2022,N00033539
F10,Real Estate,28600,7000,35600,03/20/2023,2022,N00033539
C01,General Contractors,18550,16500,35050,03/20/2023,2022,N00033539
Q05,Pro-Israel,25000,5000,30000,03/20/2023,2022,N00033539
M01,Air Transport,5330,22500,27830,03/20/2023,2022,N00033539
N15,Misc Manufacturing & Distributing,22900,0,22900,03/20/2023,2022,N00033539
F09,Insurance,20900,0,20900,03/20/2023,2022,N00033539
F09,Insurance,7000,79500,86500,03/20/2023,2022,N00038450
K01,Lawyers/Law Firms,44529,35500,80029,03/20/2023,2022,N00038450
P01,Building Trade Unions,0,71500,71500,03/20/2023,2022,N00038450
F10,Real Estate,15150,36000,51150,03/20/2023,2022,N00038450
H01,Health Professionals,3804,45000,48804,03/20/2023,2022,N00038450
Q03,Leadership PACs,0,42352,42352,03/20/2023,2022,N00038450
F07,Securities & Investment,2450,37500,39950,03/20/2023,2022,N00038450
P04,Public Sector Unions,25,33500,33525,03/20/2023,2022,N00038450
B09,Telecom Services,19400,11000,30400,03/20/2023,2022,N00038450
P02,Industrial Unions,0,30000,30000,03/20/2023,2022,N00038450
F09,Insurance,136198,224000,360198,03/20/2023,2022,N00012508
F07,Securities & Investment,212430,147500,359930,03/20/2023,2022,N00012508
H04,Pharmaceuticals/Health Products,58885,275100,333985,03/20/2023,2022,N00012508
Q03,Leadership PACs,0,276000,276000,03/20/2023,2022,N00012508
K01,Lawyers/Law Firms,172354,87420,259774,03/20/2023,2022,N00012508
K02,Lobbyists,191756,5500,197256,03/20/2023,2022,N00012508
N13,Chemical & Related Manufacturing,47368,120210,167578,03/20/2023,2022,N00012508
F10,Real Estate,94480,72500,166980,03/20/2023,2022,N00012508
H01,Health Professionals,38556,126000,164556,03/20/2023,2022,N00012508
W06,Retired,151907,0,151907,03/20/2023,2022,N00012508
W06,Retired,58321,0,58321,03/20/2023,2022,N00051431
F10,Real Estate,46450,5000,51450,03/20/2023,2022,N00051431
K01,Lawyers/Law Firms,48899,0,48899,03/20/2023,2022,N00051431
Q03,Leadership PACs,0,35150,35150,03/20/2023,2022,N00051431
F07,Securities & Investment,31000,0,31000,03/20/2023,2022,N00051431
E01,Oil & Gas,17900,10000,27900,03/20/2023,2022,N00051431
W03,Civil Servants/Public Officials,26505,0,26505,03/20/2023,2022,N00051431
N02,"Beer, Wine & Liquor",14200,12000,26200,03/20/2023,2022,N00051431
N05,Business Services,23550,0,23550,03/20/2023,2022,N00051431
Q05,Pro-Israel,13400,10000,23400,03/20/2023,2022,N00051431
W06,Retired,95997,0,95997,03/20/2023,2022,N00035825
Q02,Democratic/Liberal,77510,5000,82510,03/20/2023,2022,N00035825
B02,TV/Movies/Music,62662,18000,80662,03/20/2023,2022,N00035825
K01,Lawyers/Law Firms,51612,21000,72612,03/20/2023,2022,N00035825
F10,Real Estate,44409,21000,65409,03/20/2023,2022,N00035825
F07,Securities & Investment,43950,11000,54950,03/20/2023,2022,N00035825
Q05,Pro-Israel,34700,13400,48100,03/20/2023,2022,N00035825
H01,Health Professionals,22760,24000,46760,03/20/2023,2022,N00035825
N15,Misc Manufacturing & Distributing,26200,7500,33700,03/20/2023,2022,N00035825
P01,Building Trade Unions,0,33500,33500,03/20/2023,2022,N00035825
F07,Securities & Investment,1931068,133500,2064568,03/20/2023,2022,N00032838
W06,Retired,1093725,0,1093725,03/20/2023,2022,N00032838
K01,Lawyers/Law Firms,878472,203575,1082047,03/20/2023,2022,N00032838
E01,Oil & Gas,613517,348099,961616,03/20/2023,2022,N00032838
F10,Real Estate,862327,68900,931227,03/20/2023,2022,N00032838
F09,Insurance,141203,279700,420903,03/20/2023,2022,N00032838
Q03,Leadership PACs,0,403100,403100,03/20/2023,2022,N00032838
Q10,Misc Issues,338889,18161,357050,03/20/2023,2022,N00032838
E08,Electric Utilities,106107,226500,332607,03/20/2023,2022,N00032838
K02,Lobbyists,304476,3500,307976,03/20/2023,2022,N00032838
Q10,Misc Issues,152450,0,152450,03/20/2023,2022,N00030949
F07,Securities & Investment,58600,0,58600,03/20/2023,2022,N00030949
W06,Retired,47700,0,47700,03/20/2023,2022,N00030949
F10,Real Estate,31200,0,31200,03/20/2023,2022,N00030949
B12,Electronics Mfg & Equip,8700,0,8700,03/20/2023,2022,N00030949
Q01,Republican/Conservative,7800,0,7800,03/20/2023,2022,N00030949
N07,Casinos/Gambling,5600,0,5600,03/20/2023,2022,N00030949
W02,Non-Profit Institutions,3600,0,3600,03/20/2023,2022,N00030949
K01,Lawyers/Law Firms,3400,0,3400,03/20/2023,2022,N00030949
K02,Lobbyists,3400,0,3400,03/20/2023,2022,N00030949
W06,Retired,589094,0,589094,03/20/2023,2022,N00041154
F07,Securities & Investment,501494,22000,523494,03/20/2023,2022,N00041154
K01,Lawyers/Law Firms,403647,17500,421147,03/20/2023,2022,N00041154
Q03,Leadership PACs,19985,217545,237530,03/20/2023,2022,N00041154
F10,Real Estate,192212,27500,219712,03/20/2023,2022,N00041154
F09,Insurance,98375,85000,183375,03/20/2023,2022,N00041154
Q02,Democratic/Liberal,112539,56241,168780,03/20/2023,2022,N00041154
H01,Health Professionals,101141,28000,129141,03/20/2023,2022,N00041154
N05,Business Services,121205,1500,122705,03/20/2023,2022,N00041154
W04,Education,119528,0,119528,03/20/2023,2022,N00041154
Q01,Republican/Conservative,111083,17000,128083,03/20/2023,2022,N00030752
W06,Retired,90848,0,90848,03/20/2023,2022,N00030752
Q03,Leadership PACs,0,81500,81500,03/20/2023,2022,N00030752
E01,Oil & Gas,9700,70000,79700,03/20/2023,2022,N00030752
E08,Electric Utilities,1550,69500,71050,03/20/2023,2022,N00030752
K02,Lobbyists,53500,0,53500,03/20/2023,2022,N00030752
M02,Automotive,9700,32500,42200,03/20/2023,2022,N00030752
H04,Pharmaceuticals/Health Products,14900,21500,36400,03/20/2023,2022,N00030752
H03,Health Services/HMOs,18152,14500,32652,03/20/2023,2022,N00030752
F10,Real Estate,15124,17500,32624,03/20/2023,2022,N00030752
W06,Retired,361250,0,361250,03/20/2023,2022,N00037015
F07,Securities & Investment,107800,0,107800,03/20/2023,2022,N00037015
Q02,Democratic/Liberal,86939,12500,99439,03/20/2023,2022,N00037015
F10,Real Estate,64660,11500,76160,03/20/2023,2022,N00037015
K01,Lawyers/Law Firms,59365,15500,74865,03/20/2023,2022,N00037015
P03,Transportation Unions,0,63500,63500,03/20/2023,2022,N00037015
A01,Crop Production & Basic Processing,15600,44800,60400,03/20/2023,2022,N00037015
P04,Public Sector Unions,0,57000,57000,03/20/2023,2022,N00037015
M01,Air Transport,1000,47000,48000,03/20/2023,2022,N00037015
E08,Electric Utilities,3900,42388,46288,03/20/2023,2022,N00037015
W06,Retired,1075388,0,1075388,03/20/2023,2022,N00035616
Q03,Leadership PACs,0,368650,368650,03/20/2023,2022,N00035616
Q01,Republican/Conservative,282458,44600,327058,03/20/2023,2022,N00035616
F10,Real Estate,277565,15000,292565,03/20/2023,2022,N00035616
F07,Securities & Investment,234782,0,234782,03/20/2023,2022,N00035616
E01,Oil & Gas,156558,35500,192058,03/20/2023,2022,N00035616
K01,Lawyers/Law Firms,73009,2900,75909,03/20/2023,2022,N00035616
C01,General Contractors,62089,5000,67089,03/20/2023,2022,N00035616
Q16,Candidate Committees,0,66750,66750,03/20/2023,2022,N00035616
M02,Automotive,49495,10000,59495,03/20/2023,2022,N00035616
W06,Retired,1203828,0,1203828,03/20/2023,2022,N00041418
F07,Securities & Investment,491164,1500,492664,03/20/2023,2022,N00041418
K01,Lawyers/Law Firms,434625,16000,450625,03/20/2023,2022,N00041418
Q02,Democratic/Liberal,316250,111490,427740,03/20/2023,2022,N00041418
Q03,Leadership PACs,53455,331449,384904,03/20/2023,2022,N00041418
F10,Real Estate,295896,26500,322396,03/20/2023,2022,N00041418
Q08,Women's Issues,197491,38000,235491,03/20/2023,2022,N00041418
H01,Health Professionals,155377,35750,191127,03/20/2023,2022,N00041418
W04,Education,184120,0,184120,03/20/2023,2022,N00041418
W02,Non-Profit Institutions,161810,1000,162810,03/20/2023,2022,N00041418
W06,Retired,4719287,0,4719287,03/20/2023,2022,N00044206
Q02,Democratic/Liberal,4022458,38800,4061258,03/20/2023,2022,N00044206
W04,Education,2446194,0,2446194,03/20/2023,2022,N00044206
K01,Lawyers/Law Firms,2310113,48300,2358413,03/20/2023,2022,N00044206
F07,Securities & Investment,2081101,0,2081101,03/20/2023,2022,N00044206
H01,Health Professionals,1238364,2000,1240364,03/20/2023,2022,N00044206
F10,Real Estate,1220685,2500,1223185,03/20/2023,2022,N00044206
B12,Electronics Mfg & Equip,954517,0,954517,03/20/2023,2022,N00044206
N05,Business Services,885815,0,885815,03/20/2023,2022,N00044206
W03,Civil Servants/Public Officials,866098,0,866098,03/20/2023,2022,N00044206
H01,Health Professionals,58770,69250,128020,03/20/2023,2022,N00040712
E01,Oil & Gas,66000,57500,123500,03/20/2023,2022,N00040712
W06,Retired,111371,0,111371,03/20/2023,2022,N00040712
M01,Air Transport,12200,72000,84200,03/20/2023,2022,N00040712
F09,Insurance,8550,74000,82550,03/20/2023,2022,N00040712
F10,Real Estate,45154,37000,82154,03/20/2023,2022,N00040712
