sector_name,sectorid,indivs,pacs,total,last_updated,cycle,cid
Construction,C,450,7500,7950,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Defense,D,0,31000,31000,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Energy/Nat Resource,E,15126,8000,23126,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Finance/Insur/RealEst,F,187780,605000,792780,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Health,H,17565,20500,38065,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Lawyers & Lobbyists,K,44976,18000,62976,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Transportation,M,250,16000,16250,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Misc Business,N,26325,58682,85007,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Labor,P,750,58500,59250,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Ideology/Single-Issue,Q,71125,20304,91429,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Other,W,124668,0,124668,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Agribusiness,A,6615,1500,8115,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Communic/Electronics,B,8795,0,8795,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Construction,C,27325,2500,29825,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Defense,D,6800,0,6800,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Energy/Nat Resource,E,25620,1000,26620,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Finance/Insur/RealEst,F,221716,14500,236216,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Health,H,45995,2000,47995,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Lawyers & Lobbyists,K,35105,500,35605,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Transportation,M,52030,5000,57030,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Misc Business,N,135104,3500,138604,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Labor,P,0,15000,15000,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Ideology/Single-Issue,Q,241637,187760,429397,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Other,W,246837,0,246837,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Agribusiness,A,6400,13500,19900,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Communic/Electronics,B,52831,46800,99631,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Construction,C,12680,22000,34680,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Defense,D,19200,44500,63700,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Energy/Nat Resource,E,14412,17000,31412,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Finance/Insur/RealEst,F,159295,188000,347295,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Health,H,32117,54000,86117,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Lawyers & Lobbyists,K,229001,23500,252501,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Transportation,M,59040,72500,131540,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Misc Business,N,59615,54500,114115,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Labor,P,0,90000,90000,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Ideology/Single-Issue,Q,118275,40087,158362,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Other,W,259476,2000,261476,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Agribusiness,A,126063,14500,140563,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Communic/Electronics,B,66800,0,66800,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Construction,C,96737,0,96737,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Defense,D,7542,0,7542,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Energy/Nat Resource,E,126202,6000,132202,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Finance/Insur/RealEst,F,419801,3000,422801,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Health,H,68106,0,68106,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Lawyers & Lobbyists,K,89925,0,89925,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Transportation,M,64255,2500,66755,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Misc Business,N,181700,6400,188100,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Labor,P,395,0,395,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Ideology/Single-Issue,Q,802782,149776,952558,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Other,W,1356015,0,1356015,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Agribusiness,A,12250,15000,27250,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Communic/Electronics,B,4150,2000,6150,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Construction,C,16250,19500,35750,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Defense,D,26000,40500,66500,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Energy/Nat Resource,E,17300,7000,24300,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Finance/Insur/RealEst,F,78251,92500,170751,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Health,H,45025,41500,86525,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Lawyers & Lobbyists,K,20100,8000,28100,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Transportation,M,6000,42900,48900,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Misc Business,N,16550,16000,32550,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Labor,P,0,8500,8500,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Ideology/Single-Issue,Q,66384,53775,120159,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Other,W,150575,0,150575,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Agribusiness,A,444,25500,25944,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Communic/Electronics,B,12422,35000,47422,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Construction,C,2525,34500,37025,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Defense,D,11750,7000,18750,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Energy/Nat Resource,E,0,17500,17500,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Finance/Insur/RealEst,F,51300,497300,548600,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Health,H,8172,42000,50172,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Lawyers & Lobbyists,K,33200,21500,54700,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Transportation,M,2375,25500,27875,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Misc Business,N,19320,23000,42320,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Labor,P,250,167900,168150,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Ideology/Single-Issue,Q,13250,36012,49262,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Other,W,48471,1000,49471,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Agribusiness,A,90063,84320,174383,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Communic/Electronics,B,98110,62500,160610,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Construction,C,90116,66000,156116,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Defense,D,0,24000,24000,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Energy/Nat Resource,E,218450,241000,459450,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Finance/Insur/RealEst,F,342340,112700,455040,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Health,H,138890,299203,438093,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Lawyers & Lobbyists,K,247040,12000,259040,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Transportation,M,90187,117500,207687,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Misc Business,N,205777,95750,301527,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Labor,P,0,25500,25500,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Ideology/Single-Issue,Q,194843,250400,445243,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Other,W,264909,0,264909,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Agribusiness,A,750,33000,33750,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Communic/Electronics,B,39750,230800,270550,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Construction,C,3250,3000,6250,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Defense,D,0,4000,4000,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Energy/Nat Resource,E,2800,53499,56299,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Finance/Insur/RealEst,F,52495,57500,109995,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Health,H,14215,192900,207115,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Lawyers & Lobbyists,K,92255,37250,129505,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Transportation,M,500,27000,27500,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Misc Business,N,17205,46500,63705,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Labor,P,200,76900,77100,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Ideology/Single-Issue,Q,25800,27967,53767,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Other,W,153109,1000,154109,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Agribusiness,A,9330,96500,105830,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Communic/Electronics,B,8240,68500,76740,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Construction,C,28270,9500,37770,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Defense,D,960,45500,46460,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Energy/Nat Resource,E,13533,89000,102533,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Finance/Insur/RealEst,F,42240,83500,125740,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Health,H,30005,29000,59005,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Lawyers & Lobbyists,K,116868,29550,146418,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Transportation,M,21660,101500,123160,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Misc Business,N,35988,87000,122988,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Labor,P,240,238053,238293,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Ideology/Single-Issue,Q,3855,28512,32367,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Other,W,74145,1300,75445,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Agribusiness,A,24100,19000,43100,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Communic/Electronics,B,77550,260500,338050,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Construction,C,26900,22000,48900,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Defense,D,0,7000,7000,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Energy/Nat Resource,E,13350,278000,291350,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Finance/Insur/RealEst,F,111225,160500,271725,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Health,H,140710,635050,775760,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Lawyers & Lobbyists,K,250225,95350,345575,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Transportation,M,6950,101000,107950,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Misc Business,N,71200,148500,219700,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Labor,P,0,229000,229000,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Ideology/Single-Issue,Q,38835,45666,84501,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Other,W,81620,0,81620,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Agribusiness,A,271310,36000,307310,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Communic/Electronics,B,220082,118500,338582,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Construction,C,327366,13000,340366,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Defense,D,55238,110500,165738,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Energy/Nat Resource,E,280242,100500,380742,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Finance/Insur/RealEst,F,2910805,534200,3445005,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Health,H,466157,76000,542157,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Lawyers & Lobbyists,K,602512,50500,653012,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Transportation,M,251056,77500,328556,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Misc Business,N,732963,124000,856963,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Labor,P,358,4500,4858,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Ideology/Single-Issue,Q,1415254,432587,1847841,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Other,W,3544004,0,3544004,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Agribusiness,A,4150,15500,19650,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Communic/Electronics,B,9166,87000,96166,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Construction,C,4605,4000,8605,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Defense,D,0,3000,3000,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Energy/Nat Resource,E,1800,31000,32800,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Finance/Insur/RealEst,F,8475,66000,74475,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Health,H,20655,124500,145155,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Lawyers & Lobbyists,K,32700,16750,49450,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Transportation,M,1135,23000,24135,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Misc Business,N,9450,28500,37950,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Labor,P,1350,100500,101850,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Ideology/Single-Issue,Q,30686,59312,89998,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Other,W,29689,3000,32689,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Agribusiness,A,142145,9000,151145,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Communic/Electronics,B,41229,1000,42229,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Construction,C,61929,0,61929,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Defense,D,2955,0,2955,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Energy/Nat Resource,E,101194,37900,139094,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Finance/Insur/RealEst,F,349715,0,349715,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Health,H,84259,0,84259,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Lawyers & Lobbyists,K,43853,3000,46853,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Transportation,M,31688,0,31688,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Misc Business,N,122920,8500,131420,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Labor,P,1200,0,1200,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Ideology/Single-Issue,Q,538475,214650,753125,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Other,W,925125,0,925125,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Agribusiness,A,635,6000,6635,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Communic/Electronics,B,64602,26500,91102,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Construction,C,9810,14500,24310,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Defense,D,22150,7500,29650,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Energy/Nat Resource,E,26050,8000,34050,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Finance/Insur/RealEst,F,205664,582500,788164,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Health,H,103382,30500,133882,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Lawyers & Lobbyists,K,197555,18750,216305,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Transportation,M,200,9000,9200,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Misc Business,N,54894,37500,92394,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Labor,P,250,191500,191750,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Ideology/Single-Issue,Q,197400,371614,569014,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Other,W,846613,1000,847613,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Agribusiness,A,36400,7000,43400,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Communic/Electronics,B,10700,5500,16200,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Construction,C,19662,3500,23162,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Defense,D,3000,5000,8000,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Energy/Nat Resource,E,5000,3500,8500,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Finance/Insur/RealEst,F,116099,32000,148099,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Health,H,21400,12000,33400,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Lawyers & Lobbyists,K,44405,0,44405,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Transportation,M,153200,24000,177200,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Misc Business,N,47350,7000,54350,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Ideology/Single-Issue,Q,38116,135700,173816,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Other,W,137521,0,137521,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Agribusiness,A,50180,72300,122480,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Communic/Electronics,B,10186,23140,33326,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Construction,C,25500,22500,48000,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Defense,D,155,1000,1155,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Energy/Nat Resource,E,2900,27000,29900,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Finance/Insur/RealEst,F,74487,91000,165487,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Health,H,43020,80500,123520,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Lawyers & Lobbyists,K,90925,9500,100425,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Transportation,M,4300,13000,17300,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Misc Business,N,52505,33337,85842,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Labor,P,0,4000,4000,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Ideology/Single-Issue,Q,133310,103000,236310,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Other,W,178218,1000,179218,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Agribusiness,A,11717,31000,42717,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Communic/Electronics,B,62340,145140,207480,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Construction,C,28798,56500,85298,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Defense,D,25894,151500,177394,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Energy/Nat Resource,E,12638,57500,70138,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Finance/Insur/RealEst,F,134701,281000,415701,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Health,H,55995,177500,233495,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Lawyers & Lobbyists,K,195370,44750,240120,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Transportation,M,5681,114000,119681,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Misc Business,N,105807,114500,220307,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Labor,P,5123,206000,211123,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Ideology/Single-Issue,Q,242775,74562,317337,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Other,W,202765,0,202765,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Agribusiness,A,212538,81200,293738,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Communic/Electronics,B,1257801,231255,1489056,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Construction,C,204794,98200,302994,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Defense,D,103441,66000,169441,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Energy/Nat Resource,E,330952,268500,599452,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Finance/Insur/RealEst,F,5038340,1529519,6567859,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Health,H,1206427,762550,1968977,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Lawyers & Lobbyists,K,2402739,118750,2521489,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Transportation,M,228465,259154,487619,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Misc Business,N,1311444,348013,1659457,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Labor,P,15786,336500,352286,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Ideology/Single-Issue,Q,3022709,881915,3904624,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Other,W,4149938,31000,4180938,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Agribusiness,A,350,39500,39850,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Communic/Electronics,B,4750,22500,27250,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Construction,C,45250,24500,69750,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Defense,D,0,12500,12500,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Energy/Nat Resource,E,5150,28450,33600,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Finance/Insur/RealEst,F,93663,293650,387313,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Health,H,30370,138500,168870,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Lawyers & Lobbyists,K,52185,15500,67685,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Transportation,M,8800,36850,45650,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Misc Business,N,37020,90733,127753,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Labor,P,0,197150,197150,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Ideology/Single-Issue,Q,5400,34512,39912,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Other,W,43353,3000,46353,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Agribusiness,A,21912,4000,25912,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Communic/Electronics,B,217874,2000,219874,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Construction,C,22015,20500,42515,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Defense,D,3425,0,3425,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Energy/Nat Resource,E,22992,3500,26492,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Finance/Insur/RealEst,F,617598,64500,682098,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Health,H,141478,48000,189478,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Lawyers & Lobbyists,K,224404,18000,242404,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Transportation,M,13319,23000,36319,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Misc Business,N,162327,30000,192327,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Labor,P,0,277777,277777,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Ideology/Single-Issue,Q,557982,693083,1251065,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Other,W,915391,0,915391,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Agribusiness,A,4343,5343,9686,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Communic/Electronics,B,4913,34500,39413,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Construction,C,20239,34500,54739,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Defense,D,2121,22500,24621,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Energy/Nat Resource,E,35197,82000,117197,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Finance/Insur/RealEst,F,46342,113500,159842,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Health,H,21249,59000,80249,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Lawyers & Lobbyists,K,48740,11500,60240,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Transportation,M,19437,49500,68937,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Misc Business,N,24506,68500,93006,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Labor,P,0,65500,65500,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Ideology/Single-Issue,Q,207409,72100,279509,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Other,W,113847,0,113847,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Agribusiness,A,16525,20500,37025,03/20/2023,2022,ALL_CANDIDATES_SECTORS
