sector_name,sectorid,indivs,pacs,total,last_updated,cycle,cid
Ideology/Single-Issue,Q,5828,28000,33828,06/10/2019,2018,N00006690
Other,W,64596,2500,67096,06/10/2019,2018,N00006690
Agribusiness,A,27941,34000,61941,06/10/2019,2018,N00030875
Communic/Electronics,B,96530,52380,148910,06/10/2019,2018,N00030875
Construction,C,19426,8000,27426,06/10/2019,2018,N00030875
Defense,D,5512,63500,69012,06/10/2019,2018,N00030875
Energy/Nat Resource,E,14225,14500,28725,06/10/2019,2018,N00030875
Finance/Insur/RealEst,F,269394,251400,520794,06/10/2019,2018,N00030875
Health,H,100064,146000,246064,06/10/2019,2018,N00030875
Lawyers & Lobbyists,K,132025,16500,148525,06/10/2019,2018,N00030875
Transportation,M,6387,18000,24387,06/10/2019,2018,N00030875
Misc Business,N,125712,68859,194571,06/10/2019,2018,N00030875
Labor,P,2050,235500,237550,06/10/2019,2018,N00030875
Ideology/Single-Issue,Q,261624,253959,515583,06/10/2019,2018,N00030875
Other,W,623263,0,623263,06/10/2019,2018,N00030875
Agribusiness,A,111758,79000,190758,06/10/2019,2018,N00029303
Communic/Electronics,B,308956,70504,379460,06/10/2019,2018,N00029303
Construction,C,82397,40750,123147,06/10/2019,2018,N00029303
Defense,D,19262,30000,49262,06/10/2019,2018,N00029303
Energy/Nat Resource,E,36463,79431,115894,06/10/2019,2018,N00029303
Finance/Insur/RealEst,F,456757,190890,647647,06/10/2019,2018,N00029303
Health,H,272455,117100,389555,06/10/2019,2018,N00029303
Lawyers & Lobbyists,K,539094,56000,595094,06/10/2019,2018,N00029303
Transportation,M,39200,50200,89400,06/10/2019,2018,N00029303
Misc Business,N,345901,62000,407901,06/10/2019,2018,N00029303
Labor,P,7140,275200,282340,06/10/2019,2018,N00029303
Ideology/Single-Issue,Q,370160,500448,870608,06/10/2019,2018,N00029303
Other,W,2065620,3500,2069120,06/10/2019,2018,N00029303
Agribusiness,A,6713,17000,23713,06/10/2019,2018,N00033373
Communic/Electronics,B,22592,133900,156492,06/10/2019,2018,N00033373
Construction,C,5592,6000,11592,06/10/2019,2018,N00033373
Defense,D,1,15000,15001,06/10/2019,2018,N00033373
Energy/Nat Resource,E,6010,71500,77510,06/10/2019,2018,N00033373
Finance/Insur/RealEst,F,91645,135000,226645,06/10/2019,2018,N00033373
Health,H,35438,213866,249304,06/10/2019,2018,N00033373
Lawyers & Lobbyists,K,81779,29000,110779,06/10/2019,2018,N00033373
Transportation,M,12405,39418,51823,06/10/2019,2018,N00033373
Misc Business,N,88336,92000,180336,06/10/2019,2018,N00033373
Labor,P,2077,124500,126577,06/10/2019,2018,N00033373
Ideology/Single-Issue,Q,22181,51115,73296,06/10/2019,2018,N00033373
Other,W,49991,0,49991,06/10/2019,2018,N00033373
Agribusiness,A,563577,299113,862690,06/10/2019,2018,N00033367
Communic/Electronics,B,26340,49000,75340,06/10/2019,2018,N00033367
Construction,C,40721,36000,76721,06/10/2019,2018,N00033367
Defense,D,1100,50000,51100,06/10/2019,2018,N00033367
Energy/Nat Resource,E,89436,106850,196286,06/10/2019,2018,N00033367
Finance/Insur/RealEst,F,250960,179000,429960,06/10/2019,2018,N00033367
Health,H,27877,109500,137377,06/10/2019,2018,N00033367
Lawyers & Lobbyists,K,47777,15750,63527,06/10/2019,2018,N00033367
Transportation,M,22157,84499,106656,06/10/2019,2018,N00033367
Misc Business,N,186504,95850,282354,06/10/2019,2018,N00033367
Labor,P,0,96500,96500,06/10/2019,2018,N00033367
Ideology/Single-Issue,Q,37810,393600,431410,06/10/2019,2018,N00033367
Other,W,79306,1000,80306,06/10/2019,2018,N00033367
Agribusiness,A,14775,31250,46025,06/10/2019,2018,N00029459
Communic/Electronics,B,9400,27120,36520,06/10/2019,2018,N00029459
Construction,C,21400,27000,48400,06/10/2019,2018,N00029459
Defense,D,50459,223400,273859,06/10/2019,2018,N00029459
Energy/Nat Resource,E,2115,60000,62115,06/10/2019,2018,N00029459
Finance/Insur/RealEst,F,84516,55500,140016,06/10/2019,2018,N00029459
Health,H,22950,58500,81450,06/10/2019,2018,N00029459
Lawyers & Lobbyists,K,42602,20000,62602,06/10/2019,2018,N00029459
Transportation,M,35250,70995,106245,06/10/2019,2018,N00029459
Misc Business,N,46400,51500,97900,06/10/2019,2018,N00029459
Labor,P,0,60000,60000,06/10/2019,2018,N00029459
Ideology/Single-Issue,Q,1450,46029,47479,06/10/2019,2018,N00029459
Other,W,148533,1000,149533,06/10/2019,2018,N00029459
Agribusiness,A,4700,3500,8200,06/10/2019,2018,N00005818
Communic/Electronics,B,7225,28000,35225,06/10/2019,2018,N00005818
Construction,C,33600,0,33600,06/10/2019,2018,N00005818
Defense,D,0,2000,2000,06/10/2019,2018,N00005818
Energy/Nat Resource,E,6800,14500,21300,06/10/2019,2018,N00005818
Finance/Insur/RealEst,F,40336,12500,52836,06/10/2019,2018,N00005818
Health,H,70560,15500,86060,06/10/2019,2018,N00005818
Lawyers & Lobbyists,K,42803,21500,64303,06/10/2019,2018,N00005818
Transportation,M,5400,8000,13400,06/10/2019,2018,N00005818
Misc Business,N,41475,19500,60975,06/10/2019,2018,N00005818
Labor,P,0,125500,125500,06/10/2019,2018,N00005818
Ideology/Single-Issue,Q,5750,16375,22125,06/10/2019,2018,N00005818
Other,W,33840,1500,35340,06/10/2019,2018,N00005818
Agribusiness,A,33805,52900,86705,06/10/2019,2018,N00031559
Communic/Electronics,B,13100,46500,59600,06/10/2019,2018,N00031559
Construction,C,60685,65000,125685,06/10/2019,2018,N00031559
Defense,D,400,38500,38900,06/10/2019,2018,N00031559
Energy/Nat Resource,E,29200,56250,85450,06/10/2019,2018,N00031559
Finance/Insur/RealEst,F,223795,119000,342795,06/10/2019,2018,N00031559
Health,H,59580,121500,181080,06/10/2019,2018,N00031559
Lawyers & Lobbyists,K,30050,26500,56550,06/10/2019,2018,N00031559
Transportation,M,32645,55940,88585,06/10/2019,2018,N00031559
Misc Business,N,169150,105783,274933,06/10/2019,2018,N00031559
Labor,P,0,16500,16500,06/10/2019,2018,N00031559
Ideology/Single-Issue,Q,71619,323782,395401,06/10/2019,2018,N00031559
Other,W,235404,1000,236404,06/10/2019,2018,N00031559
Agribusiness,A,306624,21000,327624,06/10/2019,2018,N00035267
Communic/Electronics,B,2046321,282700,2329021,06/10/2019,2018,N00035267
Construction,C,368135,34100,402235,06/10/2019,2018,N00035267
Defense,D,8228,28500,36728,06/10/2019,2018,N00035267
Energy/Nat Resource,E,197776,148348,346124,06/10/2019,2018,N00035267
Finance/Insur/RealEst,F,5531017,375700,5906717,06/10/2019,2018,N00035267
Health,H,873581,338100,1211681,06/10/2019,2018,N00035267
Lawyers & Lobbyists,K,3365982,201891,3567873,06/10/2019,2018,N00035267
Transportation,M,238492,216526,455018,06/10/2019,2018,N00035267
Misc Business,N,1987517,206479,2193996,06/10/2019,2018,N00035267
Labor,P,8533,299600,308133,06/10/2019,2018,N00035267
Ideology/Single-Issue,Q,866928,315732,1182660,06/10/2019,2018,N00035267
Other,W,2239411,6000,2245411,06/10/2019,2018,N00035267
Agribusiness,A,8650,110308,118958,06/10/2019,2018,N00002408
Communic/Electronics,B,2861,156500,159361,06/10/2019,2018,N00002408
Construction,C,3992,82500,86492,06/10/2019,2018,N00002408
Defense,D,2900,47000,49900,06/10/2019,2018,N00002408
Energy/Nat Resource,E,2356,137000,139356,06/10/2019,2018,N00002408
Finance/Insur/RealEst,F,19157,317000,336157,06/10/2019,2018,N00002408
Health,H,13384,258850,272234,06/10/2019,2018,N00002408
Lawyers & Lobbyists,K,65501,62948,128449,06/10/2019,2018,N00002408
Transportation,M,4500,119000,123500,06/10/2019,2018,N00002408
Misc Business,N,14064,126002,140066,06/10/2019,2018,N00002408
Labor,P,0,257593,257593,06/10/2019,2018,N00002408
Ideology/Single-Issue,Q,-28650,28599,-51,06/10/2019,2018,N00002408
Other,W,53194,6000,59194,06/10/2019,2018,N00002408
Agribusiness,A,7305,10000,17305,06/10/2019,2018,N00006134
Communic/Electronics,B,33757,66200,99957,06/10/2019,2018,N00006134
Construction,C,7510,7500,15010,06/10/2019,2018,N00006134
Defense,D,10,9000,9010,06/10/2019,2018,N00006134
Energy/Nat Resource,E,510,15500,16010,06/10/2019,2018,N00006134
Finance/Insur/RealEst,F,113128,62000,175128,06/10/2019,2018,N00006134
Health,H,35931,292350,328281,06/10/2019,2018,N00006134
Lawyers & Lobbyists,K,93600,39000,132600,06/10/2019,2018,N00006134
Transportation,M,1400,19000,20400,06/10/2019,2018,N00006134
Misc Business,N,45228,55000,100228,06/10/2019,2018,N00006134
Labor,P,0,89200,89200,06/10/2019,2018,N00006134
Ideology/Single-Issue,Q,37930,19500,57430,06/10/2019,2018,N00006134
Other,W,76715,0,76715,06/10/2019,2018,N00006134
Agribusiness,A,5200,22250,27450,06/10/2019,2018,N00035307
Communic/Electronics,B,8951,32590,41541,06/10/2019,2018,N00035307
Construction,C,2751,20000,22751,06/10/2019,2018,N00035307
Defense,D,0,24500,24500,06/10/2019,2018,N00035307
Energy/Nat Resource,E,0,26000,26000,06/10/2019,2018,N00035307
Finance/Insur/RealEst,F,71897,106700,178597,06/10/2019,2018,N00035307
Health,H,14614,106000,120614,06/10/2019,2018,N00035307
Lawyers & Lobbyists,K,60245,30989,91234,06/10/2019,2018,N00035307
Transportation,M,1500,66500,68000,06/10/2019,2018,N00035307
Misc Business,N,29125,44250,73375,06/10/2019,2018,N00035307
Labor,P,5225,244500,249725,06/10/2019,2018,N00035307
Ideology/Single-Issue,Q,37700,101688,139388,06/10/2019,2018,N00035307
Other,W,22222,0,22222,06/10/2019,2018,N00035307
Agribusiness,A,17300,31200,48500,06/10/2019,2018,N00036154
Communic/Electronics,B,17450,25500,42950,06/10/2019,2018,N00036154
Construction,C,113410,61900,175310,06/10/2019,2018,N00036154
Defense,D,4010,86000,90010,06/10/2019,2018,N00036154
Energy/Nat Resource,E,22960,56006,78966,06/10/2019,2018,N00036154
Finance/Insur/RealEst,F,248448,185800,434248,06/10/2019,2018,N00036154
Health,H,42755,87700,130455,06/10/2019,2018,N00036154
Lawyers & Lobbyists,K,196814,34050,230864,06/10/2019,2018,N00036154
Transportation,M,36200,31200,67400,06/10/2019,2018,N00036154
Misc Business,N,68283,53900,122183,06/10/2019,2018,N00036154
Labor,P,0,306800,306800,06/10/2019,2018,N00036154
Ideology/Single-Issue,Q,5900,34450,40350,06/10/2019,2018,N00036154
Other,W,84662,0,84662,06/10/2019,2018,N00036154
Agribusiness,A,1300,0,1300,06/10/2019,2018,N00025882
Communic/Electronics,B,6270,0,6270,06/10/2019,2018,N00025882
Construction,C,8950,7500,16450,06/10/2019,2018,N00025882
Defense,D,1000,2500,3500,06/10/2019,2018,N00025882
Energy/Nat Resource,E,1500,1000,2500,06/10/2019,2018,N00025882
Finance/Insur/RealEst,F,34525,14500,49025,06/10/2019,2018,N00025882
Health,H,2505,4000,6505,06/10/2019,2018,N00025882
Lawyers & Lobbyists,K,35650,0,35650,06/10/2019,2018,N00025882
Transportation,M,1950,7000,8950,06/10/2019,2018,N00025882
Misc Business,N,27548,19000,46548,06/10/2019,2018,N00025882
Ideology/Single-Issue,Q,0,3750,3750,06/10/2019,2018,N00025882
Other,W,84132,0,84132,06/10/2019,2018,N00025882
Agribusiness,A,34183,41500,75683,06/10/2019,2018,N00031820
Communic/Electronics,B,235795,244957,480752,06/10/2019,2018,N00031820
Construction,C,39760,23000,62760,06/10/2019,2018,N00031820
Defense,D,1533,55500,57033,06/10/2019,2018,N00031820
Energy/Nat Resource,E,35643,112250,147893,06/10/2019,2018,N00031820
Finance/Insur/RealEst,F,694432,390550,1084982,06/10/2019,2018,N00031820
Health,H,134789,218000,352789,06/10/2019,2018,N00031820
Lawyers & Lobbyists,K,1185337,148009,1333346,06/10/2019,2018,N00031820
Transportation,M,15473,73100,88573,06/10/2019,2018,N00031820
Misc Business,N,251750,222000,473750,06/10/2019,2018,N00031820
Labor,P,38,151500,151538,06/10/2019,2018,N00031820
Ideology/Single-Issue,Q,201760,384617,586377,06/10/2019,2018,N00031820
Other,W,256198,3500,259698,06/10/2019,2018,N00031820
Agribusiness,A,11142,25500,36642,06/10/2019,2018,N00042164
Communic/Electronics,B,40182,9000,49182,06/10/2019,2018,N00042164
Construction,C,52163,16000,68163,06/10/2019,2018,N00042164
Defense,D,177,6000,6177,06/10/2019,2018,N00042164
Energy/Nat Resource,E,22690,17598,40288,06/10/2019,2018,N00042164
Finance/Insur/RealEst,F,201716,75750,277466,06/10/2019,2018,N00042164
Health,H,76135,107000,183135,06/10/2019,2018,N00042164
Lawyers & Lobbyists,K,124058,14200,138258,06/10/2019,2018,N00042164
Transportation,M,38159,12000,50159,06/10/2019,2018,N00042164
Misc Business,N,107397,13000,120397,06/10/2019,2018,N00042164
Labor,P,5010,180500,185510,06/10/2019,2018,N00042164
Ideology/Single-Issue,Q,68702,188880,257582,06/10/2019,2018,N00042164
Other,W,160027,500,160527,06/10/2019,2018,N00042164
Agribusiness,A,62026,11750,73776,06/10/2019,2018,N00040559
Communic/Electronics,B,37767,10500,48267,06/10/2019,2018,N00040559
Construction,C,56150,12500,68650,06/10/2019,2018,N00040559
Defense,D,0,6000,6000,06/10/2019,2018,N00040559
Energy/Nat Resource,E,29476,48500,77976,06/10/2019,2018,N00040559
Finance/Insur/RealEst,F,171508,47000,218508,06/10/2019,2018,N00040559
Health,H,84183,21000,105183,06/10/2019,2018,N00040559
Lawyers & Lobbyists,K,67225,6200,73425,06/10/2019,2018,N00040559
Transportation,M,29500,18500,48000,06/10/2019,2018,N00040559
Misc Business,N,81593,12475,94068,06/10/2019,2018,N00040559
Labor,P,0,4500,4500,06/10/2019,2018,N00040559
Ideology/Single-Issue,Q,13083,117800,130883,06/10/2019,2018,N00040559
Other,W,176842,1000,177842,06/10/2019,2018,N00040559
Agribusiness,A,372714,87000,459714,06/10/2019,2018,N00041620
Communic/Electronics,B,190720,12000,202720,06/10/2019,2018,N00041620
Construction,C,385327,36000,421327,06/10/2019,2018,N00041620
Defense,D,34560,1000,35560,06/10/2019,2018,N00041620
Energy/Nat Resource,E,294636,135000,429636,06/10/2019,2018,N00041620
Finance/Insur/RealEst,F,1485207,74438,1559645,06/10/2019,2018,N00041620
Health,H,402133,40100,442233,06/10/2019,2018,N00041620
Lawyers & Lobbyists,K,571903,15000,586903,06/10/2019,2018,N00041620
Transportation,M,270401,31000,301401,06/10/2019,2018,N00041620
Misc Business,N,841205,142500,983705,06/10/2019,2018,N00041620
Labor,P,250,7500,7750,06/10/2019,2018,N00041620
Ideology/Single-Issue,Q,967136,553150,1520286,06/10/2019,2018,N00041620
Other,W,1613516,0,1613516,06/10/2019,2018,N00041620
Agribusiness,A,0,31000,31000,06/10/2019,2018,N00028133
Communic/Electronics,B,19050,43200,62250,06/10/2019,2018,N00028133
Construction,C,8625,17500,26125,06/10/2019,2018,N00028133
Defense,D,6400,112250,118650,06/10/2019,2018,N00028133
Energy/Nat Resource,E,0,56000,56000,06/10/2019,2018,N00028133
Finance/Insur/RealEst,F,22150,27000,49150,06/10/2019,2018,N00028133
Health,H,13589,21000,34589,06/10/2019,2018,N00028133
Lawyers & Lobbyists,K,10060,15500,25560,06/10/2019,2018,N00028133
Transportation,M,14000,30500,44500,06/10/2019,2018,N00028133
Misc Business,N,12225,20000,32225,06/10/2019,2018,N00028133
Labor,P,0,1000,1000,06/10/2019,2018,N00028133
Ideology/Single-Issue,Q,33249,91582,124831,06/10/2019,2018,N00028133
Other,W,31735,0,31735,06/10/2019,2018,N00028133
Agribusiness,A,82772,8000,90772,06/10/2019,2018,N00027566
Communic/Electronics,B,571618,106498,678116,06/10/2019,2018,N00027566
Construction,C,163939,23500,187439,06/10/2019,2018,N00027566
Defense,D,41781,57500,99281,06/10/2019,2018,N00027566
Energy/Nat Resource,E,63185,63500,126685,06/10/2019,2018,N00027566
Finance/Insur/RealEst,F,1449050,474500,1923550,06/10/2019,2018,N00027566
Health,H,521458,346099,867557,06/10/2019,2018,N00027566
Lawyers & Lobbyists,K,1392793,48324,1441117,06/10/2019,2018,N00027566
Transportation,M,49721,66000,115721,06/10/2019,2018,N00027566
Misc Business,N,712320,137586,849906,06/10/2019,2018,N00027566
Labor,P,11260,154500,165760,06/10/2019,2018,N00027566
Ideology/Single-Issue,Q,476510,294064,770574,06/10/2019,2018,N00027566
Other,W,2549950,2000,2551950,06/10/2019,2018,N00027566
Agribusiness,A,22660,26650,49310,06/10/2019,2018,N00034254
Communic/Electronics,B,150908,20700,171608,06/10/2019,2018,N00034254
Construction,C,23868,20000,43868,06/10/2019,2018,N00034254
Defense,D,927,19000,19927,06/10/2019,2018,N00034254
Energy/Nat Resource,E,1351,20000,21351,06/10/2019,2018,N00034254
Finance/Insur/RealEst,F,165960,69000,234960,06/10/2019,2018,N00034254
Health,H,63143,164500,227643,06/10/2019,2018,N00034254
Lawyers & Lobbyists,K,154879,10500,165379,06/10/2019,2018,N00034254
Transportation,M,1209,81749,82958,06/10/2019,2018,N00034254
Misc Business,N,97918,26500,124418,06/10/2019,2018,N00034254
Labor,P,0,256000,256000,06/10/2019,2018,N00034254
Ideology/Single-Issue,Q,70729,186118,256847,06/10/2019,2018,N00034254
Other,W,390624,1000,391624,06/10/2019,2018,N00034254
Agribusiness,A,18960,72500,91460,06/10/2019,2018,N00030026
Communic/Electronics,B,725,62000,62725,06/10/2019,2018,N00030026
Construction,C,6966,37000,43966,06/10/2019,2018,N00030026
Defense,D,6550,17500,24050,06/10/2019,2018,N00030026
Energy/Nat Resource,E,1750,53500,55250,06/10/2019,2018,N00030026
Finance/Insur/RealEst,F,188750,1235138,1423888,06/10/2019,2018,N00030026
Health,H,4566,47100,51666,06/10/2019,2018,N00030026
Lawyers & Lobbyists,K,101792,26500,128292,06/10/2019,2018,N00030026
Transportation,M,4966,51490,56456,06/10/2019,2018,N00030026
Misc Business,N,36974,65500,102474,06/10/2019,2018,N00030026
Labor,P,0,8000,8000,06/10/2019,2018,N00030026
Ideology/Single-Issue,Q,3000,45400,48400,06/10/2019,2018,N00030026
Other,W,12258,0,12258,06/10/2019,2018,N00030026
Agribusiness,A,2411,9000,11411,06/10/2019,2018,N00030581
Communic/Electronics,B,10317,36000,46317,06/10/2019,2018,N00030581
Construction,C,12543,21250,33793,06/10/2019,2018,N00030581
Defense,D,0,40500,40500,06/10/2019,2018,N00030581
Energy/Nat Resource,E,3225,6500,9725,06/10/2019,2018,N00030581
Finance/Insur/RealEst,F,106507,177000,283507,06/10/2019,2018,N00030581
Health,H,17160,37000,54160,06/10/2019,2018,N00030581
Lawyers & Lobbyists,K,144005,14000,158005,06/10/2019,2018,N00030581
Transportation,M,2325,91200,93525,06/10/2019,2018,N00030581
Misc Business,N,34652,81000,115652,06/10/2019,2018,N00030581
Labor,P,2500,104667,107167,06/10/2019,2018,N00030581
Ideology/Single-Issue,Q,83958,40835,124793,06/10/2019,2018,N00030581
Other,W,66301,4000,70301,06/10/2019,2018,N00030581
Agribusiness,A,13900,2000,15900,06/10/2019,2018,N00041542
Communic/Electronics,B,3353,3000,6353,06/10/2019,2018,N00041542
Construction,C,40800,16500,57300,06/10/2019,2018,N00041542
Energy/Nat Resource,E,102700,46500,149200,06/10/2019,2018,N00041542
Finance/Insur/RealEst,F,76000,32500,108500,06/10/2019,2018,N00041542
Health,H,69000,3000,72000,06/10/2019,2018,N00041542
Lawyers & Lobbyists,K,52700,0,52700,06/10/2019,2018,N00041542
Transportation,M,114550,45995,160545,06/10/2019,2018,N00041542
Misc Business,N,65600,10000,75600,06/10/2019,2018,N00041542
Labor,P,0,7500,7500,06/10/2019,2018,N00041542
Ideology/Single-Issue,Q,9750,173035,182785,06/10/2019,2018,N00041542
Other,W,131845,0,131845,06/10/2019,2018,N00041542
Agribusiness,A,2000,35000,37000,06/10/2019,2018,N00031933
Communic/Electronics,B,14355,14010,28365,06/10/2019,2018,N00031933
Construction,C,28279,18000,46279,06/10/2019,2018,N00031933
Defense,D,175,42000,42175,06/10/2019,2018,N00031933
Energy/Nat Resource,E,8629,13000,21629,06/10/2019,2018,N00031933
Finance/Insur/RealEst,F,72790,62000,134790,06/10/2019,2018,N00031933
Health,H,23008,54000,77008,06/10/2019,2018,N00031933
Lawyers & Lobbyists,K,73492,29000,102492,06/10/2019,2018,N00031933
Transportation,M,2830,15500,18330,06/10/2019,2018,N00031933
Misc Business,N,60816,47000,107816,06/10/2019,2018,N00031933
Labor,P,380,221250,221630,06/10/2019,2018,N00031933
Ideology/Single-Issue,Q,12600,74796,87396,06/10/2019,2018,N00031933
Other,W,60434,0,60434,06/10/2019,2018,N00031933
Agribusiness,A,53229,0,53229,06/10/2019,2018,N00040853
Communic/Electronics,B,804890,0,804890,06/10/2019,2018,N00040853
